,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,GROWTH OF PREMIGRATORY CHINOOK SALMON IN SEAWATER
3,Author:,"KEPSHIRE, BERNARD M JR"
4,,"MC NEIL, WILLIAM J"
5,Publication Year :,1972
6,Source Citation:,"FISHERY BULLETIN, 70(01):119-123, 1972"
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-72-029
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/AQ-1
12,Abstract:,SALMON;GROWTH
