,MetadataField,Metadata
0,NSGL Document #:,ORESU-BR-12-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Scientific visualizations as discourse nexus: transmission of content or context for making meaning?
3,Author:,"Rowe, Shawn M."
4,Publication Year :,2012
5,Source Citation:,"""Multimodality in Practice: Investigating Theory-​in-​Practice-​Through-​ Methodology,"" Sigrid Norris (ed.), Chapter 5, pp. 50-65, 2012."
6,# Pages / Video Length:,16
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-BR-12-001
9,Project #:,A/ESG-07
