,MetadataField,Metadata
0,NSGL Document #:,TAMU-W-85-003
1,Sea Grant Program/Affiliate:,Texas Sea Grant
2,Title:,"""Proceedings of the Eighteenth Dredging Seminar."""
3,Author:,"Herbich, John B. (compiler)"
4,Publication Year :,1985
5,Source Citation:,"Seminar Proceedings, Portland, Oregon, October 16, 1985."
6,# Pages / Video Length:,158
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,TAMU-SG-86-105
9,URL:,http://nsgl.gso​.uri.edu/tamu/t​amuw85003/tamuw​85003index.html​
10,Abstract:,"Topics covered include methods used in the planning, design, and construction of the Theodore Ship Channel and the disposal island (Gaillard) in Mobile Bay, Alabama; vessel simulators used by the U.S. Army Corps of Engineers for channel dredging projects; a new data base for the economic evaluation of channel deepening projects; the Duwamish Waterway capping project; shoaling of the port of Astoria, Oregon; the fate of dredged material at the Alcatraz disposal site; and use of the dynahoist in dredging. Two papers from the Western Association Annual Meeting discuss dredge-spoil disposal in Puget Sound and an assessment of national port dredging issues."
