,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-20-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,eatoregonseafoo​d Instagram
3,Author:,"Doerr, Angee"
4,,"Gladics, Amanda"
5,,"Doyle, Jamie"
6,Publication Year :,2020
7,Publisher:,Oregon Sea Grant
8,# Pages / Video Length:,3
9,Publication Type:,"web/blog sites (topical), other web-based resources"
10,Program Report #:,ORESU-I-20-001
11,Grant/Contract #:,NA18OAR4170072
12,URL:,https://www.ins​tagram.com/eato​regonseafood/
13,Abstract:,"This Instagram account promotes Oregon seafood with recipes, tips as well as information about local restaurants and seafood resources in Oregon. The account is part of the #eatoregonseafo​od campaign developed by Oregon Sea Grant and the Oregon Department of Agriculture to help Oregon fishermen and communities during the COVID-19 pandemic."
