,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-09-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Examining families at touch tanks: discussing methods, findings and what comes next"
3,Author:,"Kisiel, Jim"
4,,"Rowe, Shawn"
5,,"Heimlich, Joe"
6,,"Koke, Judy"
7,,"Yalowitz, Steve"
8,Publication Year :,2009
9,Source Citation:,"""22nd Annual Meeting of the Visitors Studies Association,"" St. Louis, Missouri, July 21-25, 2009."
10,# Pages / Video Length:,2
11,Publication Type:,reprints (not peer-reviewed)
12,Program Report #:,ORESU-R-09-033
13,Project #:,R/IED-10
