,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-20-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A Guide to Oregon Fisheries
3,Author:,"Doyle, Jamie"
4,,"Gladics, Amanda J."
5,Publication Year :,2020
6,Publisher:,Oregon State University/Oreg​on Sea Grant
7,# Pages / Video Length:,8
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,ORESU-H-20-001
10,Project #:,A/E/C OED 2018-21
11,Abstract:,This is a short guide to some of the commonly caught commercial seafood species in Oregon.
