,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Shawn Rowe's theoretical framework [on learning] (YouTube video)
3,Author:,"Rowe, Shawn"
4,Publication Year :,2012
5,# Pages / Video Length:,4 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-12-004
8,Project #:,A/ESG-07
9,URL:,http://www.yout​ube.com/watch?v​=90hE4TbEEI4&li​st=UUkM5rgmnig1​CYOhXh6cJAXA
10,Abstract:,"Shawn Rowe's, Hatfield Marine Science Center Visitor Center, quick intro to his theoretical framework [on learning]."
