,MetadataField,Metadata
0,NSGL Document #:,OREXT-N-92-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean and Coastal Law Memo (Issue 38, March 1992)"
3,Editor :,"Hildreth, Richard G."
4,Publication Year :,1992
5,Publisher:,Oregon State University Extension/Sea Grant Program
6,# Pages / Video Length:,13
7,Publication Type:,periodicals
8,Program Report #:,OREXT-N-92-003
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,One newsletter issue for 1992.
11,Abstract:,"Ocean and Coastal Law Memo is an aperiodic publication of the University of Oregon Ocean and Coastal Law Center (OCLC) and is distributed by the Oregon State University Extension/Sea Grant Program. The following topic is in this issue: Recent Developments in Ocean and Coastal Law, 1991, E. J. Glatte."
