,MetadataField,Metadata
0,NSGL Document #:,ORESU-D-89-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Directory of Projects for 1989-1991
3,Author:,"Cone, Joe"
4,,"Mathews, Janet (Photos)"
5,,"Miller, Rick (Photos)"
6,Editor :,"Ridlington, Sandy (writer and editor)"
7,,"Guthrie, Dan"
8,Publication Year :,1989
9,Publisher:,OSU Sea Grant College Program
10,# Pages / Video Length:,28
11,Publication Type:,directories/bib​liographies/ind​exes
12,Program Report #:,ORESU-D-89-001
13,Grant/Contract #:,NOAA Sea Grant
14,Abstract:,This directory describes the 11 new and 14 continuing projects supported by Oregon Sea Grant from July 1989 through June 1991.
