,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-73-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Home Freezing of Seafood (Revised October 1973)
3,Author:,"Hilderbrand, Kenneth S."
4,Publication Year :,1973
5,Publisher:,"Oregon State University Extension Service, Sea Grant MAP"
6,# Pages / Video Length:,10
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-73-006; S.G. No. 7
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,See: ORESU-G-70-004 for an earlier edition
11,,See: ORESU-G-76-003 for revised edition
12,Abstract:,"Home freezing is an excellent method for preserving seafood and will be an added economy, since fresh seafood may be purchased in season when prices are generally lower. This publication includes information on selecting fresh seafood, choosing the package, preparing seafood for freezing, wrapping seafood for the freezer, labeling seafood for the freezer, storing seafood in the freezer, and thawing seafood."
