,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-73-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,4-H ADVANCED MARINE SCIENCE MEMBER'S BOOK
3,Author:,"OSIS, VICKI J"
4,,"GILES, DONALD E"
5,Publication Year :,1973
6,Publisher:,Oregon State University Sea Grant Marine Advisory Program
7,# Pages / Video Length:,31
8,Publication Type:,educational materials
9,Program Report #:,ORESU-​E-​73-​001; OSU 4-H 3502
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,This project book contains a number of activities for a marine science club. A brief description of the activities are listed on the first three pages. The remainder of the book contains various materials for the club member. The activities should be completed at the club meetings as the leader will have materials and instructions necessary to complete many of the activities. KW: FOUR-H (4-H); OCEAN MAMMALS; PHYTOPLANKTON; OCEAN ZONES AND BOUNDARIES.
