,MetadataField,Metadata
0,NSGL Document #:,ORESU-X1-79-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,THE FLOW MECHANICS AND RESULTING EROSIONAL AND DEPOSITIONAL FEATURES OF EXPLOSIVE VOLCANIC DENSITY CURRENTS ON EARTH AND MARS
3,Author:,"REIMERS, CLARE E"
4,Publication Year :,1979
5,Publisher:,Oregon State University Sea Grant College Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X1-79-002
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,see digital
