,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,INHIBITION OF PSEUDOMONAS SPECIES BY HYDROGEN PEROXIDE PRODUCING LACTOBACILLI
3,Author:,"PRICE, R J"
4,,"LEE, JONG SUN"
5,Publication Year :,1970
6,Source Citation:,"JOURNAL OF MILK AND FOOD TECHNOLOGY, 33(01):13-18, JAN. 1970"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​70-​003; OSU TP# 2669
10,Grant/Contract #:,NOAA SEA GRANT
11,,PHS G# UI 00163
