,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ANTITRUST LAWS AND INTEGRATION IN THE SEAFOOD INDUSTRY
3,Author:,"DAVIS, KEVIN"
4,Publication Year :,1981
5,Source Citation:,"INTEGRATION: PROMISES AND PROBLEMS IN THE NORTHWEST SEAFOOD INDUSTRY RO DNER R. WINGET (EDITOR) PP. 133-139, 1981"
6,# Pages / Video Length:,7
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-81-029
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,LAW;SEAFOOD INDUSTRY;ANTITR​UST
