,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-77-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,TERMINATION OF LORAN-A: An evaluation of alternative policies
3,Author:,"Panchin, Daniel A."
4,,"Roberts, Rebecca S."
5,,"Vars, R. Charles Jr."
6,Publication Year :,1977
7,Publisher:,OSU Sea Grant College Program
8,# Pages / Video Length:,145
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,ORESU-T-77-008
11,Grant/Contract #:,NOAA Sea Grant
12,Abstract:,"This research project analyze​d problems associated with the planned termination of Loran-A service and expansion of Loran-C service in U.S. coastal waters. Coast Guard implementation ​ of the project's recommendations will assist civilian users of Loran-A with orderly conversion to Loran-C, while keeping costs to the taxpayer reasonable. KW: Navigation."
