,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-19-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Confluence Newsletter Winter/Spring 2019
3,Editor :,"Woods, Tiffany"
4,Publication Year :,2019
5,# Pages / Video Length:,8
6,Publication Type:,periodicals
7,Program Report #:,ORESU-O-19-001
8,Grant/Contract #:,NA18OAR4170072
9,Project #:,M/A-21
10,Abstract:,"Confluence is a newsletter of Oregon Sea Grant. The following articles by Tiffany Woods are in this issue: Interns aim to help Oregon companies reduce waste, save money; PSU researchers find suspected microplastics in Oregon oysters; Tours show consumers how to buy seafood from fishermen and markets; Tourism expert helps outdoor recreation companies on Oregon coast; 6 Oregon salt marshes have stayed ahead of rising sea, study says; Diverse perspectives are represented at state capitol, by Bryn Hudson."
