,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-78-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SOCIAL CHARACTERISTICS OF NORTHWEST SALMON HARVESTERS
3,Publication Year :,1978
4,Source Citation:,"SOCIO-ECONOMICS OF THE IDAHO, WASHINGTON, OREGON, AND CALIFORNIA COHO AN D CHINOOK SALMON INDUSTRY FINAL REPORT, PP. 50-128, VOLUME A , SEPTEMBER 1978"
5,# Pages / Video Length:,79
6,Publication Type:,reprints (peer-reviewed)
7,Program Report #:,ORESU-R-78-023
8,Grant/Contract #:,NOAA SEA GRANT
9,Project #:,R/PPA-5
