,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-90-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Immunohistochem​ical characterizatio​n of a monoclonal antibody against ""Ceratomyxa shasta"""
3,Author:,"Bartholomew, J. L."
4,,"Yamamota, T."
5,,"Rohovec, J. S."
6,,"Fryer, J. L."
7,Publication Year :,1990
8,Source Citation:,"""Journal of Aquatic Animal Health,"" Volume 2, pp. 68- 71, 1990."
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-90-009
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD-26
