,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-19-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Coring on the Salmon River Salt-Marsh
3,Author:,"Peck, Erin"
4,,"Reinert, David"
5,Editor :,"Peck, Erin"
6,Publication Year :,2019
7,# Pages / Video Length:,2:36 minutes
8,Publication Type:,videos
9,Program Report #:,ORESU-V-19-001
10,Notes:,"Published January 25, 2019"
11,,YouTube title: Coring the Salt Marsh
12,URL:,https://www.you​tube.com/watch?​v=mXHhzlfCKEQ&t​=86s
13,Abstract:,Erin Peck and the Oregon State University Cascadia Field Course collecting sediment cores in the Salmon River estuary.
