,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-024
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"BIOLOGY OF THE MICROSPORIDAN PARASITE ""PLEISTOPHORA CRANGONI"" N. SP. IN THREE SPECIES OF CRANGONID SAND SHRIMPS"
3,Author:,"BREED, GAIL MINER"
4,,"OLSON, ROBERT ELDON"
5,Publication Year :,1977
6,Source Citation:,"JOURNAL OF INVERTEBRATE PATHOLOGY, 30( ):387-405, 1977"
7,# Pages / Video Length:,19
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-77-024
10,Grant/Contract #:,NOAA SEA GRANT
