,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-00-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Marine Mammals on the Beach: When and How to Respond in the Pacific Northwest and Southern Alaska
3,Author:,"Nieukirk, Sharon"
4,,"Lagerquist, Barbara"
5,,"Folkens, Pieter"
6,,"Mate, Bruce"
7,Publication Year :,2000
8,# Pages / Video Length:,2
9,Publication Type:,"handbooks, manuals, guides"
10,Program Report #:,ORESU-H-00-001
11,Project #:,A/ESG-4
12,Abstract:,"This full color leaflet, printed on waterproof material, illustrates and briefly describes marine mammals found in the eastern North Pacific Ocean, but its main purpose is to tell readers when and how to respond to beach strandings of the animals. This information is appropriate not only for individuals but also for institutions and coastal businesses whose clienteles may come in contact with beached marine mammals."
