,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-84-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 25, April 1984)"
3,Author:,"Holmes, Steven"
4,,"Coffman, Andrea G."
5,Editor :,"Jacobson, Jon L."
6,,"Hildreth, Richard G."
7,Publication Year :,1984
8,Publisher:,Oregon State University Sea Grant College Program
9,# Pages / Video Length:,12
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-84-003
12,Grant/Contract #:,NOAA Sea Grant
13,Notes:,One newsletter issue for 1984.
14,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topic is in this issue: 1983 Developments in Ocean and Coastal Law."
