,MetadataField,Metadata
0,NSGL Document #:,ORESU-D-78-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant 1978-1979 Project Directory
3,Author:,"Wick, William Q. (Directory)"
4,Publication Year :,1978
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,16
7,Publication Type:,"program reports (annual, progress, planning reports, etc)"
8,Program Report #:,ORESU-D-78-002
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"Sea Grant links the skills of university scientists, students, and advisory agents with the Interests of industry, government, and citizens to generate knowledge through research on new uses of the seas; to train students for careers In the oceans and coasts; and to bring the results of marine research to those who can put these results to work. You will find in this booklet brief descriptions of all Oregon State University Sea Grant activities and projects for 1978-1979."
