,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,HYDROPOWER VS. SALMON: THE STRUGGLE OF THE PACIFIC NORTHWEST'S ANADROMOUS FISH RESOURCES FOR A PEACEFUL COEXISTENCE WITH THE FEDERAL COLUMBIA RIVER POWER SYSTEM
3,Author:,"BLUMM, MICHAEL C"
4,Publication Year :,1980
5,Source Citation:,"ENVIRONMENTAL LAW, 11(211):212-​300, 1981"
6,# Pages / Video Length:,89
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-80-025
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,LAW
