,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-044
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PROPHYLAXIS AND TREATMENT OF ENDEMIC INFECTIOUS DISEASES OF FISH AND SHELLFISH
3,Author:,"WINTON, J. R."
4,Publication Year :,1983
5,Source Citation:,"MARINE RESOURCES OF THE PACIFIC INTERNATIONAL CONFERENCE PROCEEDINGS PATRICIO M. ARANA (EDITOR) PP. 365-369 VINA DEL MAR, CHILE 1983"
6,# Pages / Video Length:,5
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-83-044
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,DISEASE;VACCINE​;SHELLFISH;IMMU​NIZATION
