,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"The role of estuarine and offshore nursery areas for young English sole, ""Parophrys vetulus"" Girard, of Oregon"
3,Author:,"Krygier, E. E."
4,,"Pearcy, W. G."
5,Publication Year :,1986
6,Source Citation:,"""Fishery Bulletin,"" 84(1):119-132, 1986."
7,# Pages / Video Length:,14
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-86-009
10,Grant/Contract #:,NOAA SEA GRANT
