,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,DISPOSAL OF SANDY PIPELINE DREDGE SPOILS BY END DUMPING
3,Author:,"SCHROEDER, WARREN LEE"
4,,"PYLES, MARVIN RUSSELL"
5,Publication Year :,1975
6,Source Citation:,"PRESENTED AT: AMERICAN SOCIETY OF CIVIL ENGINEERS NATIONAL STRUCTURAL ENGINEERING CONVENTION, NEW ORLEANS, LOUISIANA, APRIL 14-18, 1975"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-​R-​75-​004; NOAA-75072902; ASCE PRP# 2427
9,Grant/Contract #:,NOAA SEA GRANT
