,MetadataField,Metadata
0,NSGL Document #:,OREXT-H-92-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Boating Guide to the Lower Columbia and Willamette Rivers
3,Author:,"McKinney, Sam"
4,Editor :,"Law, Martin"
5,,"Gentle, Tom"
6,Publication Year :,1992
7,Publisher:,Oregon State University Extension Sea Grant Program
8,# Pages / Video Length:,33
9,Publication Type:,"handbooks, manuals, guides"
10,Program Report #:,OSU Extension Publication SG 86; OREXT-H-92-001
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,A/ESG-2
13,Abstract:,"This guide encourages recreational boaters to explore the lower Columbia and Willamette rivers. It describes places of scenic and historic interest, offers navigating advice, and lists boating facilities. A chapter on sportfishing is included. Other sections discuss river hazards and conditions, boating courtesy and safety, high and low water, and how to understand navigation charts."
