,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-12-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Compare/contras​t plants at school and plants in the estuary
3,Editor :,"Quiroz, Amanda"
4,Publication Year :,2012
5,# Pages / Video Length:,19
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-12-010
8,Project #:,R/HBT-12
9,Abstract:,"Lesson plan, flashcards, and plant clues include learning outcome, Oregon content standards - science, materials needed, activity directions, etc."
