,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-039
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,AN INITIAL EVALUATION OF THE BENEFITS AND COSTS OF NAVIGATION AS AN ALTERNATIVE USE OF COLUMBIA RIVER BASIN WATER
3,Author:,"MARTIN, MICHAEL V"
4,,"CASAVANT, KEN L"
5,Publication Year :,1980
6,Source Citation:,"ENVIRONMENTAL LAW, 10(2):331-348, 1980"
7,Publisher:,Lewis and Clark Law School
8,# Pages / Video Length:,18
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-039
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,"boat, NAVIGATION, COLUMBIA RIVER, SHIPPING, COMMODITY"
