,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-88-035
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oceanographic and meteorological factors affecting the cage salmon industry in southern Chile
3,Author:,"Clement, A."
4,,"Neshyba, S."
5,,"Fonseca, T."
6,,"Silva, N."
7,Publication Year :,1988
8,Source Citation:,"Presented at Tecnicas de Cultivo y Manejo del Salmon: Desarrollos Recientes, Symposium, Santiago, Chile, October 19-21, 1988."
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-88-035
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,E/ISG-6
13,Abstract:,"The rapid increase of cage salmon culture in fjords, estuaries and sea loch regions of the world requires an oceanographic understanding of the system. The cage salmon industry in South America has been very successful and Chile is one of the leaders in worldwide production. This report is a first response to the demand for an adequate data set on which to build improved cage salmon management in Chilean fjords and inland waters. It treats both the oceanographic and meteorological variables that together define the present `environment,' as well as the climatic or longer term behavior of the physical/chemic​al factors that control the environment."
