,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-15-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Salmon abundance and diversity: interview with Prof. Court Smith (online video)
3,Author:,"Cone, Joseph"
4,Editor :,"Cooper, Rick"
5,Publication Year :,2015
6,# Pages / Video Length:,"5 minutes, 55 seconds"
7,Publication Type:,videos
8,Program Report #:,ORESU-V-15-001
9,Project #:,M/A-21
10,URL:,https://youtu.b​e/krnH9luOqeA
11,Abstract:,"This interview with Prof. Court Smith discusses his recent Oregon Sea Grant publication, Salmon Abundance and Diversity in Oregon: Are We Making Progress? Smith, an OSU anthropologist and longtime scholar of the Oregon salmon fishery, talks with editor Rick Cooper about why he wrote the publication and what insights it offers. This video, shot and edited by Joe Cone, is part of a longer interview (forthcoming)."
