,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LONGSHORE CURRENTS AND SAND TRANSPORT ON BEACHES
3,Author:,"KOMAR, PAUL D"
4,Publication Year :,1975
5,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS SPECIALTY CONFERENCE CIVIL ENG INEERING IN THE OCEANS/III PROCEEDINGS, PP. 333-354, NEWARK, DELAWARE, JUNE 9-12, 1975"
6,# Pages / Video Length:,22
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-75-019
9,Grant/Contract #:,NOAA SEA GRANT
