,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-82-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 22, July 1982)"
3,Author:,"Schoolcraft, Ken"
4,Editor :,"Hildreth, Richard"
5,Publication Year :,1982
6,Publisher:,Oregon State University Sea Grant College Program
7,# Pages / Video Length:,5
8,Publication Type:,periodicals
9,Program Report #:,ORESU-N-82-003
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,One newsletter issue for 1982.
12,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topic is in this issue: The 1981 Amendments to the Marine Mammal Protection Act."
