,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-17-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Menace to the West: Red-eared slider species guide and related activities
3,Author:,"Goodrich, Danielle"
4,,"Siemens, Tania"
5,Publication Year :,2017
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-17-005
8,Project #:,A/ESG-07
9,URL:,http://seagrant​.oregonstate.ed​u/menacetothewe​st/species-​guide/red-​eared-​slider (Red-Eared Slider species guide) https://www.you​tube.com/watch?​v=T4O6Mj0NWjc (Video: How to Understand Turtle Behavior / Pet Turtles) http://seagrant​.oregonstate.ed​u/menacetothewe​st/ (Menace to the West website)
10,Abstract:,"Use the comprehensive species module for an in-depth understanding of red-eared sliders. Modules include a comprehensive species guide, a species-​at-​a-​glance fact sheet, a related lesson plan, suggested activies, comprehension questions, and videos and related on-line resources.The Red-Eared Slider, also called the red-eared terrapin, is an American breed of turtle widely spread across the USA, and is quickly becoming an invasive species in many parts of the world. It is also the most popular breed of pet turtle in the US and is widely kept as pet around the world. This breed is the most commonly-traded turtle of its kind."
