,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-14-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,How do you predict success in communicating about science?
3,Author:,"Cone, Joseph"
4,Editor :,"Cooper, Rick"
5,Publication Year :,2014
6,# Pages / Video Length:,2
7,Publication Type:,educational materials
8,Program Report #:,ORESU-E-14-002
9,Abstract:,"With the deluge of information coming at all of us all the time, attention is limited, distractions abound, and other interests call. This engaging two-page brochure will help you home in on the crucial, central points of your communications efforts by answering the questions ""Who am I communicating with,"" ""How is my topic of interest to them,"" ""How will I engage my target population,"" ""What do I hope to accomplish,"" and ""How will I know if the communication is a success?"" Includes instructions to create your own hand communications fortune teller."
