,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-018
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,THE ANCHOR-LAST DEPLOYMENT PROBLEM FOR INEXTENSIBLE MOORING LINES
3,Author:,"RUPE, ROBERT C"
4,,"THRESHER, ROBERT W"
5,Publication Year :,1975
6,Source Citation:,"JOURNAL OF ENGINEERING FOR INDUSTRY, 97(03):1046-​1052, AUG. 1975 PRESENTED AT: AMERICAN SOCIETY OF MECHANICAL ENGINEERS OCEAN TECHNOLOGY DIVISION 1974 WINTER ANNUAL MEETING, NEW YORK, NEW YORK, NOVEMBER 17-22, 1974"
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-75-018; NOAA-76082602
10,Grant/Contract #:,NOAA SEA GRANT
