,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""VIBRIO"" FACTORS CAUSE RAPID FLUID ACCUMULATION IN SUCKLING MICE"
3,Author:,"NISHIBUCHI, M"
4,,"SEIDLER, R J"
5,,"ROLLINS, D M"
6,,"JOSEPH, S W"
7,Publication Year :,1983
8,Source Citation:,"INFECTION AND IMMUNITY, 40(03):1083-​1091, JUNE 1983"
9,# Pages / Video Length:,9
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-83-012
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD-8
14,Abstract:,VIBRIO;BACTERIA​;DISEASE
