,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-020
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"FEEDING, CLEANING, AND SWIMMING BEHAVIOR IN LARVAL STAGES OF PORCELLANID CRABS (CRUSTACEA: ANOMURA)"
3,Author:,"GONOR, S L"
4,,"GONOR, JEFFERSON JOHN"
5,Publication Year :,1973
6,Source Citation:,"FISHERY BULLETIN, 71(01):225-234, JAN. 1973"
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-73-020
10,Grant/Contract #:,NOAA SEA GRANT
11,,FWQA G# 5T1-WP-111-02; FWQA G# 5T1-WP-111-03
12,,FWQP G# 5T1-WP-111-04
