,MetadataField,Metadata
0,NSGL Document #:,ORESU-G1-70-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,RELATIONSHIP OF SHRIMP WIDTH AND WEIGHT TO MECHANICAL SIZING
3,Author:,"LANGMO, R D"
4,,"RUDKIN, T H"
5,Publication Year :,1970
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G1-​70-​002; Special Report 308
9,Grant/Contract #:,NOAA NSF Institutional Sea Grant GH 45
10,Notes:,SERIES: STUDIES IN MARINE ECONOMICS
11,Abstract:,The relationship considered here of shrimp body width and weight has a direct bearing upon the development of more effective methods of processing the product of the expanding shrimp industry.
