,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science (Wildlife Biologist): Cheryle Strong (Webinar November 4, 2020)"
3,Author:,"Strong, Cheryl"
4,Publication Year :,2020
5,Source Citation:,"Growing Engineers and Marine Scientists Webinar November 4, 2020, Corvallis, Oregon"
6,Publisher:,"Oregon Sea Grant and published on YouTube December 14, 2020"
7,# Pages / Video Length:,24:46 minutes/seconds
8,Publication Type:,"webinars, virtual meetings, conferences, seminars"
9,Program Report #:,ORESU-W-20-017
10,Project #:,A/E/C OED 2018-21
11,URL:,https://youtu.b​e/hwJfsY3DwEM
12,Abstract:,"This career webinar is for students grades 6-12 who want to explore careers in marine science. It features Cheryl Strong, a wildlife biologist with the U.S. Fish and Wildlife Service in Newport, Oregon. She helps manage the western snowy plover, which nests on the beach."
