,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-027
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EVIDENCE FOR THE ASSUMPTION OF INDEPENDENCE BETWEEN GASTRIC EMPTYING RATE AND SWIMMING ACTIVITY USING ATLANTIC COD, ""GADUS MORHUA"""
3,Author:,"TYLER, ALBERT VINCENT"
4,Publication Year :,1977
5,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 34( ):2411-2413, 1977"
6,# Pages / Video Length:,3
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-77-027
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,FEEDING;SWIMMIN​G SPEED;DIGESTION RATE
