,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,VARIATION IN GROWTH OF DOVER SOLES AND ENGLISH SOLES AS RELATED TO UPWELLING
3,Author:,"KREUZ, K F"
4,,"TYLER, A V"
5,,"KRUSE, G H"
6,,"DEMORY, R L"
7,Publication Year :,1982
8,Source Citation:,"AMERICAN FISHERIES SOCIETY. TRANSACTIONS, 111( ):180-192, 1982"
9,# Pages / Video Length:,13
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-82-005
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/OPF-16
14,Abstract:,GROWTH;SOLE;UPW​ELLING
