,MetadataField,Metadata
0,NSGL Document #:,ORESU-C-07-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Media presenter: kiosk and theatre presentation software: users manual version 1.2
3,Author:,"Coffin, Chris"
4,,"Farley, Mark"
5,,"Hardy, Thea"
6,Publication Year :,2007
7,# Pages / Video Length:,132
8,Publication Type:,"computer software, CD-Roms"
9,Program Report #:,ORESU-C-07-001
10,Project #:,M/A-21
11,Notes:,See software CD (ORESU-​C-​07-​002)
12,Abstract:,Media Presenter is a software tool that helps you create user-guided presentations for kiosks and auditoriums. It is quick and easy to learn but more flexible than PowerPoint -- - and Media Presenter will accept text and graphics content that you have already developed for PowerPoint or other presentations.
