,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-78-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THE ADAPTIVE SIGNIFICANCE OF CERTAIN ENZYME POLYMORPHISMS IN STEELHEAD TROUT (""SALMON GAIRDNERI"")"
3,Author:,"REDDING, JOSEPH MICHAEL"
4,Publication Year :,1978
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-78-003
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,STEELHEAD TROUT;ENZYME;PO​LYMORPHISM. SEE DIGITAL FOR ABSTRACT.
