,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-76-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CRYOPRESERVATIO​N OF FISH SPERMATOZOA AND OVA
3,Author:,"HORTON, HOWARD FRANKLIN"
4,,"OTT, ALVIN GEORGE"
5,Publication Year :,1976
6,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 33(04)PT.2: 995-1000, APR. 1976"
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​76-​008; NOAA-76082601
10,Grant/Contract #:,NOAA SEA GRANT
