,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-01-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Improving Energy Use and Productivity in West Coast and Alaskan Seafood Processing Plants
3,Author:,"Kelleher, Greg"
4,,"Kolbe, Edward"
5,,"Wheeler, Greg"
6,Publication Year :,2001
7,Publisher:,OSU Sea Grant
8,# Pages / Video Length:,15
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,ORESU-T-01-004
11,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
12,Project #:,A/ESG-4
13,Abstract:,"A team of engineering faculty and students from Oregon State University performed assessments at 10 seafood processors in Alaska, Oregon, and Washington. Goals were to increase energy efficiency, reduce waste, and improve productivity. This report is a summary of recommendations and common issues found in these plants. The assessment team identified annual savings of approximately $4.4 million in the energy, waste, and productivity areas. Total implementation cost was estimated to be $5.0 million for an average 1.1-year simple payback of investment. Data is presented separately for each of the three areas. This report is adapted from information reported in the Proceedings of the Summer Study on Energy Efficiency in Industry, American Council for an Energy Efficient Economy, 2001."
