,MetadataField,Metadata
0,NSGL Document #:,ORESU-WR-09-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Learning Science in Informal Environments: People, Places, and Pursuits (Marine Education Summit)"
3,Author:,"Rowe, Shawn"
4,,"Falk, John"
5,,"Dierking, Lynn"
6,Publication Year :,2009
7,Source Citation:,"Marine Education Summit, Newport, Oregon, March 12-13, 2009."
8,Publisher:,Oregon State University Sea Grant
9,# Pages / Video Length:,19
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-WR-09-007
12,Grant/Contract #:,NOAA Sea Grant
13,Project #:,A/ESG-07
14,Abstract:,"A presentation about where free-choice learning comes from, what it involves, and evaluation basics."
