,MetadataField,Metadata
0,NSGL Document #:,ORESU-TL-73-032
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,MARINE ECONOMICS DATA - 150-BOAT CONNECTICUT BOATYARD
3,Publication Year :,1973
4,Publisher:,Oregon State University (OSU) Sea Grant Program
5,# Pages / Video Length:,2
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,ORESU-​TL-​73-​032; OSU MEDS 50
8,Grant/Contract #:,NOAA Sea Grant
9,Abstract:,"A fact sheet for a Connecticut boatyard describing service and sales, gross returns, variable costs, fixed costs, opportunity costs, and summary for boats."
