,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ECONOMIC AND BIOLOGICAL DATA NEEDS IN FISHERIES RESEARCH
3,Author:,"FROST, HANS"
4,,"JOHNSTON, RICHARD S"
5,Publication Year :,1985
6,Source Citation:,"MARINE POLICY, ( ):62-68, JANUARY 1985"
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-85-004
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,FISHERIES MANAGEMENT;ECON​OMICS;BIOLOGY;P​OLICY
