,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-81-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Squid for Supper!
3,Author:,"Sweat, Don E."
4,,"Cato, James C."
5,Publication Year :,1981
6,Publisher:,Oregon State University Extension Marine Advisory Program
7,# Pages / Video Length:,3
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,SG 62
10,Grant/Contract #:,NOAA Sea Grant
11,Abstract:,"Squid are mollusks. They are related to clams, oysters, and scallops, though the link might not be obvious when you see one. They do have shells -but theirs are internal ones called pens or quills. This brochure includes general information on squid and also provides some recipes."
