,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-00-009
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Ballast Exchange (Volume 2 and Volume 3, Spring and Fall 2000)"
3,Editor :,"Cassell, Jodi"
4,,"McDowell, Karen Hart"
5,Publication Year :,2000
6,Publisher:,California Sea Grant College Program
7,# Pages / Video Length:,24
8,Publication Type:,periodicals
9,Grant/Contract #:,"USDC, NOAA SG t# NA66RG0477"
10,Project #:,A/EA-2
11,Notes:,published twice a year
12,Abstract:,"The Ballast Exchange newsletter s a result of the West Coast Ballast Outreach Project, produced by the University of California Sea Grant Extension Program (UCSGEP). It is intended to serve as an objective source of information on issues related to ballast and aquatic nuisance species (ANS) management issues. Articles in Volume Two: U.S. Coast Guard tests ballast from foreign waters, by Cmdr. John W. Koster; Puget Sound: Shipping patterns and siting ballast exchange zones, by K. Anderson; Copepods invade the San Francisco estuary, by S.R. Avent; Oregon initiates ballast program, by P. Heimowitz; Washington passes ballast water management bill, by E. Williams; Ballast water management, by J. Walsh; Port of Stockton adopts ballast water program, by J. Jahangiri. Articles in Volume Three: California's ballast water management and control program progress report-​September 2000, by M.B. Falkner; Industry perspective, by J. Berge; Environmental perspective, by L. Sheehan; Tracking patterns of invasion, by J.B. Geller; Princess cruises tests the Optimar ballast water treatment system on the Regal Princess, by K. H. McDowell; The Global Ballast Water Management Programme."
