,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-97-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Electrical and Thermal Properties of Pacific Whiting Surimi Paste and Stabilized Mince in Multi-frequency Ohmic Heating
3,Author:,"Wu, Han"
4,Publication Year :,1997
5,Publisher:,Oregon Sea Grant
6,# Pages / Video Length:,2
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-97-008
9,Project #:,R/SF-07
10,,R/SF-15-PD
11,Notes:,For the degree of Master of Science in Bioresource Engineering
12,Abstract:,"A multi-frequency ohmic heating system with a 30 Hz~1 MHz frequency range and capability to deliver 250 w of power has been developed for measuring electrical conductivity and absolute dielectric loss of food samples. Pacific whiting surimi paste and stabilized mince were tested with applied frequencies from 55 Hz to 200 KHz in the temperature range 20~70 degrees C. The study has shown that in the studied range, the sample impedance has a weak relationship with applied frequency. See digital copy for more of the abstract."
