,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-88-030
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"A new species of ""Laemonema"" from off Chile, with a redescription of ""L. globiceps"" Gilchrist (Pisces: Moridae)"
3,Author:,"Markle, Douglas F."
4,,"Melendez, C. Roberto"
5,Publication Year :,1988
6,Source Citation:,"""Copeia,"" (4):871-876, 1988."
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-88-030
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/OPF-29
12,Abstract:,"The identity of two species of ""Laemonema"" fish from the upper slope off Chile is resolved. ""Laemonema multiradiatum"" Thompson is a junior synonym of ""L. globiceps"" Gilchrist. The second species, previously confused with ""L. multiradiatum"", is described here as new. The new species appears to be widely distributed in the southern ocean and is very similar to a rare North Atlantic species, ""L. latifrons"", and, less so, to an eastern tropical Pacific species, ""L. gracillipes"". Another apparently related taxon, represented by a single damaged specimen from New Zealand, is currently indistinguishab​le from ""L. latifrons""."
