,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""VIBRIO VULNIFICUS"" BIOGROUP 2: NEW BIOGROUP PATHOGENIC FOR EELS"
3,Author:,"TISON, DAVID L"
4,,"NISHIBUCHI, MITSUAKI"
5,,"GREENWOOD, JOHN D"
6,,"SEIDLER, RAMON J"
7,Publication Year :,1982
8,Source Citation:,"APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 44(03):640-646, SEPTEMBER 1982"
9,# Pages / Video Length:,7
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-82-013
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD8
14,Abstract:,VIBRIO;EEL;PATH​OGEN
