,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-17-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Loteria Game (Menace to the West)
3,Publication Year :,2017
4,# Pages / Video Length:,46
5,Publication Type:,educational materials
6,Program Report #:,ORESU-E-17-033
7,Notes:,Loteria: Teacher Answer Board pdf is the same as the lesson plan on Menace to the West website
8,URL:,http://seagrant​.oregonstate.ed​u/menacetothewe​st/lesson/loter​ia-​game
9,Abstract:,"In this fun activity, students guess answers to clues about invasive species on a bingo-like game-board, and serves as a great introduction for students and teachers alike."
