,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-027
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEA CHANGES
3,Author:,"JACOBSON, JON L"
4,Publication Year :,1982
5,Source Citation:,"THE YALE LAW JOURNAL, 91(04):842-855, MARCH 1982"
6,# Pages / Video Length:,14
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-82-027
9,Grant/Contract #:,NOAA SEA GRANT
10,Notes:,"BOOK REVIEW OF ""UNITED STATES FOREIGN POLICY AND THE LAW OF THE SEA"" BY ANN L. HOLLICK 1981"
11,Abstract:,LAW OF THE SEA;POLICY
