,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Salmon River marsh: undergraduate field experiences (online video)
3,Publication Year :,2011
4,# Pages / Video Length:,2 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-11-013
7,Project #:,M/A-21
8,,R/HBT-12
9,URL:,http://media.or​egonstate.edu/i​ndex.php/show/s​almon_river_mar​sh_undergraduat​e_field_experie​nces?id=0_27r9r​ldu
10,Abstract:,Sea-Grant sponsored investigators Karen Haberman and Erin Baumgartner (from Western Oregon University) describe the benefits of hands-on learning experiences for students in the Salmon River Estuary.
