,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-92-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Complex formation on chitosan and naturally occurring polyanions
3,Author:,"Mireles, C."
4,,"Martino, M."
5,,"Bouzas, J."
6,,"Torres, J. A."
7,Publication Year :,1992
8,Source Citation:,"""Advances in Chitin and Chitosan,"" C. J. Brine, et al (eds.), 1992."
9,Publisher:,Elsevier Applied Science Publishers
10,# Pages / Video Length:,11
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-92-025
13,Grant/Contract #:,NOAA SEA GRANT
14,Project #:,E/ISG-06
