,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"""RENIBACTERIUM SALMONINARIUM"" AS A CAUSE OF MORTALITY AMONG CHINOOK SALMON IN SALT WATER"
3,Author:,"BANNER, CRAIG R"
4,,"ROHOVEC, J S"
5,,"FRYER, J L"
6,Publication Year :,1984
7,Source Citation:,"WORLD MARICULTURE SOCIETY. JOURNAL, 14( ):236-239, 1983"
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-033
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,SALMON;BACTERIA​L INFECTION;DISEA​SE
