,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-79-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EFFICIENT FFT SIMULATION OF DIGITAL TIME SEQUENCES
3,Author:,"HUDSPETH, ROBERT T"
4,,"BORGMAN, LEON EMERY"
5,Publication Year :,1979
6,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS. ENGINEERING MECHANICS DIVISION. JO URNAL, 105(EM2):223-​235, APRIL, 1979"
7,# Pages / Video Length:,13
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-79-003
10,Grant/Contract #:,NOAA SEA GRANT
