,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-77-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,LEGAL ASPECTS of the ocean carriage and receipt of liquefied NATURAL GAS
3,Author:,"Swan, Peter N."
4,Publication Year :,1977
5,Publisher:,"Oregon State University (OSU) Sea Grant College Program, Ocean Resources Law Program"
6,# Pages / Video Length:,171
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-T-77-001
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,Keywords: Ocean transportation; Federal Power Commission; Natural gas supply; Declining productions; Alaska pipeline; Alaskan reserves; economic; interstate pipelines.
