,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-10-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Sumi interviews Tim-Miller Morgan, at Hatfield Marine Science Center, Newport, Oregon"
3,Author:,"Promod, Sumi"
4,Publication Year :,2010
5,# Pages / Video Length:,22:32 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-10-007
8,URL:,www.Koi.tv/Vide​o-​Player/VideoId/​38/interview-​with-​tim-​miller-​morgan-​by-​sumi-​promod
9,Abstract:,"Interview at the Hatfield Marine Science Center in Newport, Oregon with Dr. Tim Miller-Morgan from the Oregon Sea Grant Extension Program regarding the Ornamental Fish Health Program."
