,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Future Fishing Technology and Its Impact on the Law of the Sea
3,Author:,"Jacobson, Jon L."
4,Publication Year :,1975
5,Source Citation:,"IN: F. T. Christy Jr., T. A. Clingan Jr., J. K. Gamble Jr., H. G. Knight & E. Miles (Eds.), Law of the Sea: Caracas and Beyond, Proceedings of the Ninth Annual Conference of the Law of the Sea Institute held January 6-9, 1975, Miami, Florida, Chapter 7, pp. 237-250, 1975."
6,Publisher:,"Ballinger Publishing Company, Cambridge, Mass.; University of Rhode Island, Kingston, RI"
7,# Pages / Video Length:,14
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-75-028
10,Grant/Contract #:,NOAA Sea Grant
